rrr_ran,total_Score_range,over,wickets_fell,dot,sing,doub,triple,four,six,wicket,total,dot_prob,sing_prob,doub_prob,trip_prob,four_prob,six_prob,wkt_prob
9 to 9.5,80 to 90,13,4,2,3,0,0,1,0,2,8,0.25,0.375,0.0,0.0,0.125,0.0,0.25
9 to 9.5,80 to 90,13,5,2,6,0,0,1,0,0,9,0.2222222222222222,0.6666666666666666,0.0,0.0,0.1111111111111111,0.0,0.0
9 to 9.5,80 to 90,14,2,5,3,0,0,0,0,0,8,0.625,0.375,0.0,0.0,0.0,0.0,0.0
9 to 9.5,80 to 90,14,3,2,9,1,0,1,0,0,13,0.15384615384615385,0.6923076923076923,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0
9 to 9.5,80 to 90,14,4,0,2,0,0,0,0,1,3,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333
9 to 9.5,80 to 90,14,5,3,5,2,1,0,0,0,11,0.2727272727272727,0.45454545454545453,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0
9 to 9.5,80 to 90,14,6,0,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9 to 9.5,80 to 90,14,7,0,0,0,0,1,0,1,2,0.0,0.0,0.0,0.0,0.5,0.0,0.5
9 to 9.5,80 to 90,15,2,1,3,0,0,0,0,0,4,0.25,0.75,0.0,0.0,0.0,0.0,0.0
9 to 9.5,80 to 90,15,3,0,4,0,0,0,0,0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9 to 9.5,80 to 90,15,4,3,3,0,0,0,0,0,6,0.5,0.5,0.0,0.0,0.0,0.0,0.0
9 to 9.5,80 to 90,15,5,2,1,0,0,2,0,1,6,0.3333333333333333,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666
9 to 9.5,80 to 90,15,6,1,1,0,0,0,1,0,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
9 to 9.5,80 to 90,16,2,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9 to 9.5,80 to 90,16,4,0,2,0,0,0,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9 to 9.5,80 to 90,16,5,0,1,1,0,0,0,0,2,0.0,0.5,0.5,0.0,0.0,0.0,0.0
9 to 9.5,80 to 90,16,7,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9 to 9.5,80 to 90,17,4,1,2,0,0,0,0,0,3,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
9 to 9.5,80 to 90,17,5,0,3,0,0,0,0,0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9 to 9.5,90 to 100,6,2,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9 to 9.5,90 to 100,9,0,1,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9 to 9.5,90 to 100,9,1,0,3,2,0,1,1,0,7,0.0,0.42857142857142855,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.0
9 to 9.5,90 to 100,9,2,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9 to 9.5,90 to 100,10,0,1,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9 to 9.5,90 to 100,10,1,4,12,2,0,4,1,1,24,0.16666666666666666,0.5,0.08333333333333333,0.0,0.16666666666666666,0.041666666666666664,0.041666666666666664
9 to 9.5,90 to 100,10,2,2,2,0,0,3,0,1,8,0.25,0.25,0.0,0.0,0.375,0.0,0.125
9 to 9.5,90 to 100,11,0,1,1,0,0,0,1,0,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
9 to 9.5,90 to 100,11,1,7,6,2,0,1,2,0,18,0.3888888888888889,0.3333333333333333,0.1111111111111111,0.0,0.05555555555555555,0.1111111111111111,0.0
9 to 9.5,90 to 100,11,2,7,14,1,0,0,1,1,24,0.2916666666666667,0.5833333333333334,0.041666666666666664,0.0,0.0,0.041666666666666664,0.041666666666666664
9 to 9.5,90 to 100,11,3,6,7,4,0,2,2,2,23,0.2608695652173913,0.30434782608695654,0.17391304347826086,0.0,0.08695652173913043,0.08695652173913043,0.08695652173913043
9 to 9.5,90 to 100,11,4,0,0,0,0,1,0,1,2,0.0,0.0,0.0,0.0,0.5,0.0,0.5
9 to 9.5,90 to 100,11,5,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9 to 9.5,90 to 100,12,0,1,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9 to 9.5,90 to 100,12,1,3,10,4,0,2,0,0,19,0.15789473684210525,0.5263157894736842,0.21052631578947367,0.0,0.10526315789473684,0.0,0.0
9 to 9.5,90 to 100,12,2,6,14,3,0,1,0,0,24,0.25,0.5833333333333334,0.125,0.0,0.041666666666666664,0.0,0.0
9 to 9.5,90 to 100,12,3,4,14,2,0,2,2,1,25,0.16,0.56,0.08,0.0,0.08,0.08,0.04
9 to 9.5,90 to 100,12,4,0,6,0,0,2,0,0,8,0.0,0.75,0.0,0.0,0.25,0.0,0.0
9 to 9.5,90 to 100,12,5,1,3,0,0,1,1,1,7,0.14285714285714285,0.42857142857142855,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285
9 to 9.5,90 to 100,13,0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9 to 9.5,90 to 100,13,1,1,1,1,0,0,0,0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
9 to 9.5,90 to 100,13,2,9,8,0,0,6,2,0,25,0.36,0.32,0.0,0.0,0.24,0.08,0.0
9 to 9.5,90 to 100,13,3,8,16,1,0,2,2,1,30,0.26666666666666666,0.5333333333333333,0.03333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.03333333333333333
9 to 9.5,90 to 100,13,4,3,8,1,0,1,1,1,15,0.2,0.5333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667
9 to 9.5,90 to 100,13,5,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9 to 9.5,90 to 100,13,6,1,3,0,0,0,0,0,4,0.25,0.75,0.0,0.0,0.0,0.0,0.0
9 to 9.5,90 to 100,14,0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9 to 9.5,90 to 100,14,1,0,1,0,0,0,0,1,2,0.0,0.5,0.0,0.0,0.0,0.0,0.5
9 to 9.5,90 to 100,14,2,0,3,2,0,1,0,0,6,0.0,0.5,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0
9 to 9.5,90 to 100,14,3,7,5,0,1,0,0,1,14,0.5,0.35714285714285715,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142
9 to 9.5,90 to 100,14,4,0,10,2,0,2,0,1,15,0.0,0.6666666666666666,0.13333333333333333,0.0,0.13333333333333333,0.0,0.06666666666666667
9 to 9.5,90 to 100,14,5,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9 to 9.5,90 to 100,14,6,2,0,0,0,0,0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9 to 9.5,90 to 100,15,1,1,2,0,0,0,0,0,3,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
9 to 9.5,90 to 100,15,2,1,0,1,0,1,0,0,3,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
9 to 9.5,90 to 100,15,3,2,2,0,0,1,0,0,5,0.4,0.4,0.0,0.0,0.2,0.0,0.0
9 to 9.5,90 to 100,15,4,6,6,2,0,0,0,0,14,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0
9 to 9.5,90 to 100,15,5,3,8,0,0,0,1,0,12,0.25,0.6666666666666666,0.0,0.0,0.0,0.08333333333333333,0.0
9 to 9.5,90 to 100,15,6,0,1,0,0,1,0,0,2,0.0,0.5,0.0,0.0,0.5,0.0,0.0
9 to 9.5,90 to 100,15,7,0,0,0,0,1,0,1,2,0.0,0.0,0.0,0.0,0.5,0.0,0.5
9 to 9.5,90 to 100,16,2,0,2,0,0,0,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9 to 9.5,90 to 100,16,3,1,2,0,0,0,0,0,3,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
9 to 9.5,90 to 100,16,4,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9 to 9.5,90 to 100,16,5,1,0,1,0,0,0,1,3,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
9 to 9.5,90 to 100,16,6,0,1,0,0,0,0,1,2,0.0,0.5,0.0,0.0,0.0,0.0,0.5
9 to 9.5,90 to 100,16,7,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9 to 9.5,90 to 100,17,4,0,2,0,0,1,0,0,3,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0
9 to 9.5,90 to 100,17,5,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9 to 9.5,90 to 100,17,6,2,1,0,0,1,0,0,4,0.5,0.25,0.0,0.0,0.25,0.0,0.0
9 to 9.5,90 to 100,17,7,1,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9 to 9.5,90 to 100,18,5,0,1,0,0,0,0,1,2,0.0,0.5,0.0,0.0,0.0,0.0,0.5
9 to 9.5,90 to 100,18,6,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.5 to 10,0 to 10,1,0,114,88,24,1,29,3,0,261,0.4367816091954023,0.3371647509578544,0.09195402298850575,0.0038314176245210726,0.1111111111111111,0.011494252873563218,0.0
9.5 to 10,0 to 10,1,1,9,12,1,0,0,0,9,31,0.2903225806451613,0.3870967741935484,0.03225806451612903,0.0,0.0,0.0,0.2903225806451613
9.5 to 10,0 to 10,1,2,1,0,0,0,0,0,1,2,0.5,0.0,0.0,0.0,0.0,0.0,0.5
9.5 to 10,0 to 10,2,0,73,43,5,0,7,1,0,129,0.5658914728682171,0.3333333333333333,0.03875968992248062,0.0,0.05426356589147287,0.007751937984496124,0.0
9.5 to 10,0 to 10,2,1,30,17,3,0,6,1,1,58,0.5172413793103449,0.29310344827586204,0.05172413793103448,0.0,0.10344827586206896,0.017241379310344827,0.017241379310344827
9.5 to 10,0 to 10,2,2,12,2,1,1,1,0,4,21,0.5714285714285714,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.0,0.19047619047619047
9.5 to 10,0 to 10,3,0,6,3,0,0,0,0,0,9,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
9.5 to 10,0 to 10,3,1,7,11,0,0,1,0,2,21,0.3333333333333333,0.5238095238095238,0.0,0.0,0.047619047619047616,0.0,0.09523809523809523
9.5 to 10,0 to 10,3,2,3,0,0,0,0,0,1,4,0.75,0.0,0.0,0.0,0.0,0.0,0.25
9.5 to 10,0 to 10,3,3,1,2,0,0,0,0,1,4,0.25,0.5,0.0,0.0,0.0,0.0,0.25
9.5 to 10,0 to 10,4,1,2,1,0,0,0,0,0,3,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
9.5 to 10,0 to 10,4,2,0,1,0,0,0,0,1,2,0.0,0.5,0.0,0.0,0.0,0.0,0.5
9.5 to 10,10 to 20,1,0,8,11,1,0,5,3,0,28,0.2857142857142857,0.39285714285714285,0.03571428571428571,0.0,0.17857142857142858,0.10714285714285714,0.0
9.5 to 10,10 to 20,1,1,0,0,0,0,1,0,1,2,0.0,0.0,0.0,0.0,0.5,0.0,0.5
9.5 to 10,10 to 20,2,0,51,40,4,1,33,3,0,134,0.3805970149253731,0.29850746268656714,0.029850746268656716,0.007462686567164179,0.2462686567164179,0.022388059701492536,0.0
9.5 to 10,10 to 20,2,1,12,14,2,1,10,1,7,47,0.2553191489361702,0.2978723404255319,0.0425531914893617,0.02127659574468085,0.2127659574468085,0.02127659574468085,0.14893617021276595
9.5 to 10,10 to 20,2,2,3,4,1,0,2,0,4,14,0.21428571428571427,0.2857142857142857,0.07142857142857142,0.0,0.14285714285714285,0.0,0.2857142857142857
9.5 to 10,10 to 20,3,0,29,32,3,1,9,2,0,77,0.37662337662337664,0.4155844155844156,0.03896103896103896,0.012987012987012988,0.11688311688311688,0.025974025974025976,0.0
9.5 to 10,10 to 20,3,1,37,27,2,0,11,3,2,82,0.45121951219512196,0.32926829268292684,0.024390243902439025,0.0,0.13414634146341464,0.036585365853658534,0.024390243902439025
9.5 to 10,10 to 20,3,2,14,5,0,0,3,2,6,30,0.4666666666666667,0.16666666666666666,0.0,0.0,0.1,0.06666666666666667,0.2
9.5 to 10,10 to 20,3,3,5,0,0,0,1,0,2,8,0.625,0.0,0.0,0.0,0.125,0.0,0.25
9.5 to 10,10 to 20,4,0,5,2,0,0,1,0,0,8,0.625,0.25,0.0,0.0,0.125,0.0,0.0
9.5 to 10,10 to 20,4,1,22,12,2,0,6,0,2,44,0.5,0.2727272727272727,0.045454545454545456,0.0,0.13636363636363635,0.0,0.045454545454545456
9.5 to 10,10 to 20,4,2,19,7,1,0,3,0,5,35,0.5428571428571428,0.2,0.02857142857142857,0.0,0.08571428571428572,0.0,0.14285714285714285
9.5 to 10,10 to 20,4,3,5,3,0,0,2,0,2,12,0.4166666666666667,0.25,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666
9.5 to 10,10 to 20,5,0,3,1,0,0,0,0,0,4,0.75,0.25,0.0,0.0,0.0,0.0,0.0
9.5 to 10,10 to 20,5,1,0,2,0,0,1,0,0,3,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0
9.5 to 10,10 to 20,5,2,9,4,1,0,2,0,0,16,0.5625,0.25,0.0625,0.0,0.125,0.0,0.0
9.5 to 10,10 to 20,5,3,5,1,1,0,0,0,0,7,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0
9.5 to 10,10 to 20,6,1,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.5 to 10,10 to 20,6,2,3,2,0,0,0,0,0,5,0.6,0.4,0.0,0.0,0.0,0.0,0.0
9.5 to 10,100 to 110,7,3,1,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9.5 to 10,100 to 110,8,3,2,2,1,0,0,0,0,5,0.4,0.4,0.2,0.0,0.0,0.0,0.0
9.5 to 10,100 to 110,9,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9.5 to 10,100 to 110,9,1,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9.5 to 10,100 to 110,10,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9.5 to 10,100 to 110,10,1,0,0,1,0,0,1,0,2,0.0,0.0,0.5,0.0,0.0,0.5,0.0
9.5 to 10,100 to 110,10,2,1,4,0,0,0,0,0,5,0.2,0.8,0.0,0.0,0.0,0.0,0.0
9.5 to 10,100 to 110,11,2,0,1,0,0,1,2,0,4,0.0,0.25,0.0,0.0,0.25,0.5,0.0
9.5 to 10,100 to 110,11,3,1,1,0,0,0,0,1,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
9.5 to 10,100 to 110,11,4,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9.5 to 10,100 to 110,12,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9.5 to 10,100 to 110,12,1,2,9,3,0,0,1,0,15,0.13333333333333333,0.6,0.2,0.0,0.0,0.06666666666666667,0.0
9.5 to 10,100 to 110,12,2,0,5,0,0,2,0,0,7,0.0,0.7142857142857143,0.0,0.0,0.2857142857142857,0.0,0.0
9.5 to 10,100 to 110,12,3,5,2,1,0,2,0,1,11,0.45454545454545453,0.18181818181818182,0.09090909090909091,0.0,0.18181818181818182,0.0,0.09090909090909091
9.5 to 10,100 to 110,12,4,0,1,0,0,1,0,0,2,0.0,0.5,0.0,0.0,0.5,0.0,0.0
9.5 to 10,100 to 110,13,0,2,1,0,0,0,0,0,3,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
9.5 to 10,100 to 110,13,1,4,3,2,0,1,1,0,11,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.0
9.5 to 10,100 to 110,13,2,1,4,0,0,1,0,0,6,0.16666666666666666,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0
9.5 to 10,100 to 110,13,3,4,8,0,0,1,0,0,13,0.3076923076923077,0.6153846153846154,0.0,0.0,0.07692307692307693,0.0,0.0
9.5 to 10,100 to 110,13,4,3,2,0,0,2,0,1,8,0.375,0.25,0.0,0.0,0.25,0.0,0.125
9.5 to 10,100 to 110,13,5,0,4,0,0,0,1,0,5,0.0,0.8,0.0,0.0,0.0,0.2,0.0
9.5 to 10,100 to 110,14,1,2,0,0,0,0,1,0,3,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
9.5 to 10,100 to 110,14,2,2,7,2,0,1,1,1,14,0.14285714285714285,0.5,0.14285714285714285,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142
9.5 to 10,100 to 110,14,3,5,10,0,0,0,1,0,16,0.3125,0.625,0.0,0.0,0.0,0.0625,0.0
9.5 to 10,100 to 110,14,4,3,7,3,0,1,0,0,14,0.21428571428571427,0.5,0.21428571428571427,0.0,0.07142857142857142,0.0,0.0
9.5 to 10,100 to 110,14,5,0,3,0,0,0,0,1,4,0.0,0.75,0.0,0.0,0.0,0.0,0.25
9.5 to 10,100 to 110,15,2,3,3,2,0,1,0,0,9,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0
9.5 to 10,100 to 110,15,3,3,8,3,0,0,1,0,15,0.2,0.5333333333333333,0.2,0.0,0.0,0.06666666666666667,0.0
9.5 to 10,100 to 110,15,4,5,4,1,0,1,0,2,13,0.38461538461538464,0.3076923076923077,0.07692307692307693,0.0,0.07692307692307693,0.0,0.15384615384615385
9.5 to 10,100 to 110,15,5,0,2,0,0,0,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.5 to 10,100 to 110,15,6,0,1,0,0,0,1,0,2,0.0,0.5,0.0,0.0,0.0,0.5,0.0
9.5 to 10,100 to 110,16,3,0,4,1,0,1,1,0,7,0.0,0.5714285714285714,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0
9.5 to 10,100 to 110,16,4,3,3,3,0,1,1,0,11,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.0,0.09090909090909091,0.09090909090909091,0.0
9.5 to 10,100 to 110,16,5,0,6,1,0,1,0,0,8,0.0,0.75,0.125,0.0,0.125,0.0,0.0
9.5 to 10,100 to 110,16,6,0,0,1,0,0,0,1,2,0.0,0.0,0.5,0.0,0.0,0.0,0.5
9.5 to 10,100 to 110,16,7,0,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9.5 to 10,100 to 110,16,8,1,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9.5 to 10,100 to 110,17,4,1,1,0,0,0,0,0,2,0.5,0.5,0.0,0.0,0.0,0.0,0.0
9.5 to 10,100 to 110,17,5,0,2,0,0,0,1,0,3,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0
9.5 to 10,100 to 110,17,6,1,2,0,0,0,0,0,3,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
9.5 to 10,100 to 110,17,7,1,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9.5 to 10,100 to 110,18,4,1,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9.5 to 10,100 to 110,18,5,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.5 to 10,100 to 110,18,6,0,3,0,0,0,0,0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.5 to 10,100 to 110,18,7,1,1,0,0,0,0,0,2,0.5,0.5,0.0,0.0,0.0,0.0,0.0
9.5 to 10,100 to 110,19,6,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9.5 to 10,100 to 110,19,7,1,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9.5 to 10,110 to 120,9,1,1,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9.5 to 10,110 to 120,9,3,0,2,0,0,1,0,0,3,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0
9.5 to 10,110 to 120,10,0,1,1,0,0,0,0,0,2,0.5,0.5,0.0,0.0,0.0,0.0,0.0
9.5 to 10,110 to 120,10,1,1,2,0,0,0,0,0,3,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
9.5 to 10,110 to 120,10,2,0,2,0,0,0,0,1,3,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333
9.5 to 10,110 to 120,11,0,0,2,0,0,0,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.5 to 10,110 to 120,11,1,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9.5 to 10,110 to 120,11,5,0,1,0,0,0,0,1,2,0.0,0.5,0.0,0.0,0.0,0.0,0.5
9.5 to 10,110 to 120,12,1,1,0,1,0,0,0,0,2,0.5,0.0,0.5,0.0,0.0,0.0,0.0
9.5 to 10,110 to 120,12,2,1,3,0,0,0,0,0,4,0.25,0.75,0.0,0.0,0.0,0.0,0.0
9.5 to 10,110 to 120,12,3,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9.5 to 10,110 to 120,12,5,0,2,0,0,0,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.5 to 10,110 to 120,13,0,0,3,0,0,1,0,0,4,0.0,0.75,0.0,0.0,0.25,0.0,0.0
9.5 to 10,110 to 120,13,1,0,5,1,0,0,0,0,6,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0
9.5 to 10,110 to 120,13,2,0,1,1,0,0,1,0,3,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
9.5 to 10,110 to 120,13,3,4,7,0,0,0,0,2,13,0.3076923076923077,0.5384615384615384,0.0,0.0,0.0,0.0,0.15384615384615385
9.5 to 10,110 to 120,13,4,0,2,0,0,0,0,1,3,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333
9.5 to 10,110 to 120,13,5,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9.5 to 10,110 to 120,14,0,0,3,0,0,0,0,0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.5 to 10,110 to 120,14,1,0,2,1,0,1,3,0,7,0.0,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.42857142857142855,0.0
9.5 to 10,110 to 120,14,2,2,6,2,0,4,0,1,15,0.13333333333333333,0.4,0.13333333333333333,0.0,0.26666666666666666,0.0,0.06666666666666667
9.5 to 10,110 to 120,14,3,3,3,0,0,3,0,0,9,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0
9.5 to 10,110 to 120,14,4,3,5,2,0,3,0,0,13,0.23076923076923078,0.38461538461538464,0.15384615384615385,0.0,0.23076923076923078,0.0,0.0
9.5 to 10,110 to 120,14,5,2,0,0,0,0,0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9.5 to 10,110 to 120,14,6,0,1,0,0,0,1,1,3,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
9.5 to 10,110 to 120,15,1,0,2,0,0,0,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.5 to 10,110 to 120,15,2,0,3,2,0,1,0,0,6,0.0,0.5,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0
9.5 to 10,110 to 120,15,3,6,11,2,0,1,2,2,24,0.25,0.4583333333333333,0.08333333333333333,0.0,0.041666666666666664,0.08333333333333333,0.08333333333333333
9.5 to 10,110 to 120,15,4,2,5,1,0,0,0,2,10,0.2,0.5,0.1,0.0,0.0,0.0,0.2
9.5 to 10,110 to 120,15,5,2,4,1,0,1,0,0,8,0.25,0.5,0.125,0.0,0.125,0.0,0.0
9.5 to 10,110 to 120,15,6,0,1,1,0,0,0,0,2,0.0,0.5,0.5,0.0,0.0,0.0,0.0
9.5 to 10,110 to 120,16,1,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.5 to 10,110 to 120,16,2,1,3,0,0,0,0,0,4,0.25,0.75,0.0,0.0,0.0,0.0,0.0
9.5 to 10,110 to 120,16,3,4,6,2,0,0,1,1,14,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.0,0.0,0.07142857142857142,0.07142857142857142
9.5 to 10,110 to 120,16,4,3,9,0,0,0,0,0,12,0.25,0.75,0.0,0.0,0.0,0.0,0.0
9.5 to 10,110 to 120,16,5,2,3,1,0,0,1,0,7,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0
9.5 to 10,110 to 120,16,6,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9.5 to 10,110 to 120,16,7,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.5 to 10,110 to 120,17,2,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9.5 to 10,110 to 120,17,3,3,6,0,0,1,0,1,11,0.2727272727272727,0.5454545454545454,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091
9.5 to 10,110 to 120,17,4,1,4,0,0,0,2,0,7,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,0.2857142857142857,0.0
9.5 to 10,110 to 120,17,5,0,2,0,0,0,1,0,3,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0
9.5 to 10,110 to 120,17,6,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9.5 to 10,110 to 120,17,7,0,2,0,0,0,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.5 to 10,110 to 120,18,2,0,1,0,0,1,0,0,2,0.0,0.5,0.0,0.0,0.5,0.0,0.0
9.5 to 10,110 to 120,18,3,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.5 to 10,110 to 120,18,4,0,0,1,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9.5 to 10,110 to 120,18,5,0,2,0,0,0,0,1,3,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333
9.5 to 10,110 to 120,18,6,0,1,1,0,0,0,0,2,0.0,0.5,0.5,0.0,0.0,0.0,0.0
9.5 to 10,110 to 120,18,8,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
